id,name,category,value,price,status,created_at
30279,Product_279_3,books,690.3359015431178,452.6499411137162,inactive,2024-10-27
30280,Product_280_3,home,125.9652574253929,447.6601674845435,pending,2024-03-08
30281,Product_281_3,sports,568.0539023476558,323.7927609001634,active,2024-12-19
30282,Product_282_3,clothing,914.7983587354894,307.81948110175995,pending,2024-07-09
30283,Product_283_3,clothing,405.61989892754417,70.04265240807672,archived,2024-10-13
30284,Product_284_3,sports,230.60846094600865,155.7559848110621,active,2024-04-18
30285,Product_285_3,sports,707.4361498836954,440.8768597782176,inactive,2024-10-06
30286,Product_286_3,books,532.9480539835823,59.29664634984027,active,2024-05-04
30287,Product_287_3,sports,139.56323390341956,338.93289092886204,pending,2024-01-25
30288,Product_288_3,sports,865.1805211287761,287.74735586479477,active,2024-03-17
30289,Product_289_3,home,988.37490781184,126.58248270801946,active,2024-09-14
30290,Product_290_3,books,864.6015137775213,274.88380713559803,pending,2024-06-12
30291,Product_291_3,home,717.4485995401141,164.16079674568616,inactive,2024-04-18
30292,Product_292_3,electronics,792.742083083337,308.7263367969509,inactive,2024-02-19
30293,Product_293_3,sports,871.3765391977345,363.983878693472,archived,2024-12-19
30294,Product_294_3,home,878.9081793608716,19.76682675014563,active,2024-10-28
30295,Product_295_3,books,690.1052871951421,359.01348009156544,inactive,2024-05-10
30296,Product_296_3,sports,697.435277274613,372.2056234054946,pending,2024-07-11
30297,Product_297_3,clothing,644.0704169686408,275.40401701229695,pending,2024-09-14
30298,Product_298_3,books,104.09208371965279,271.8816534083004,active,2024-11-15
30299,Product_299_3,clothing,567.3908316470868,153.14905503954964,archived,2024-07-22
30300,Product_300_3,sports,197.00676383110127,321.28240080074,inactive,2024-01-04
30301,Product_301_3,home,663.0884899480327,71.39235803553903,active,2024-10-04
30302,Product_302_3,clothing,339.0955181042682,236.30274551998838,pending,2024-08-04
30303,Product_303_3,electronics,313.77024506220977,140.47714278666678,active,2024-03-27
30304,Product_304_3,books,622.6338910238969,65.1336153189381,pending,2024-04-26
30305,Product_305_3,electronics,699.1825626720293,172.80766680243704,pending,2024-06-26
30306,Product_306_3,clothing,8.935216469955886,104.51718460567707,pending,2024-03-25
30307,Product_307_3,home,883.5382914595651,477.0129058763147,pending,2024-05-20
30308,Product_308_3,clothing,425.74248738559373,252.8187508854906,archived,2024-12-21
30309,Product_309_3,sports,960.9820034793682,110.96676274818404,archived,2024-03-04
30310,Product_310_3,electronics,286.0601678734092,345.1524164965037,active,2024-06-09
30311,Product_311_3,home,601.3115224749154,162.54272701201546,inactive,2024-02-15
30312,Product_312_3,books,621.5912911716161,242.0049302447521,archived,2024-10-15
30313,Product_313_3,clothing,215.21628640253834,392.68045149673856,archived,2024-08-20
30314,Product_314_3,electronics,500.07878496185907,369.9532791926672,archived,2024-04-28
30315,Product_315_3,sports,70.35820195447384,466.19223759679704,archived,2024-09-12
30316,Product_316_3,electronics,454.1976547589541,121.15195753817956,archived,2024-05-28
30317,Product_317_3,books,561.0448189690104,199.9940144517694,archived,2024-01-17
30318,Product_318_3,clothing,508.3176567415489,84.9381737330639,inactive,2024-08-22
30319,Product_319_3,books,313.53794856113507,171.34548642673738,archived,2024-11-18
30320,Product_320_3,clothing,200.89844267879235,228.44600078227737,pending,2024-07-20
30321,Product_321_3,electronics,461.69238775997565,239.38034714602176,active,2024-04-20
30322,Product_322_3,home,754.189267990971,419.9787166077051,pending,2024-02-04
30323,Product_323_3,electronics,72.39497862633668,495.13286588980776,pending,2024-06-06
30324,Product_324_3,books,867.3294516632252,412.7841180805509,archived,2024-12-18
30325,Product_325_3,books,103.61296227345517,37.81832784711202,pending,2024-02-06
30326,Product_326_3,electronics,464.6593167638217,347.6863260491844,inactive,2024-05-06
30327,Product_327_3,sports,900.3532131849612,361.24200858726596,archived,2024-10-05
30328,Product_328_3,sports,373.45325012650267,308.01525347274304,archived,2024-04-18
30329,Product_329_3,books,641.0722378175686,32.17653015829548,archived,2024-09-03
30330,Product_330_3,books,754.0824094933278,204.15121012435503,archived,2024-06-19
30331,Product_331_3,books,397.19758090953263,305.3582950727587,active,2024-04-01
30332,Product_332_3,books,365.8467445663621,163.43835977414932,inactive,2024-09-17
30333,Product_333_3,electronics,956.4770122382056,439.73918424973954,active,2024-10-26
30334,Product_334_3,clothing,349.78318348685025,225.01788490968784,inactive,2024-04-13
30335,Product_335_3,sports,112.08206736067933,64.91664347045025,pending,2024-06-13
30336,Product_336_3,books,285.2815354004777,122.00733764734615,archived,2024-06-23
30337,Product_337_3,clothing,669.3719762781909,189.18251075565016,active,2024-04-06
30338,Product_338_3,home,741.545370151326,430.40013687332055,archived,2024-03-27
30339,Product_339_3,books,455.5443644259939,315.43193577737617,active,2024-11-20
30340,Product_340_3,sports,851.759956889854,126.16066518981162,active,2024-11-25
30341,Product_341_3,electronics,436.5304505322789,473.55521413666173,pending,2024-01-18
30342,Product_342_3,electronics,728.9817634139408,389.1644316109568,inactive,2024-06-21
30343,Product_343_3,books,252.8057890010041,100.82092117827077,active,2024-09-10
30344,Product_344_3,books,653.3555156456553,404.72055430567093,active,2024-04-01
30345,Product_345_3,clothing,524.4226169112432,324.95295995205544,pending,2024-02-28
30346,Product_346_3,home,99.58973793314475,184.34819142225757,inactive,2024-12-02
30347,Product_347_3,sports,283.3243882187911,422.93218084849457,archived,2024-03-09
30348,Product_348_3,clothing,133.18281848597243,185.29736890033058,pending,2024-02-01
30349,Product_349_3,home,54.47011764777555,255.04652195706106,inactive,2024-01-07
30350,Product_350_3,sports,715.5834683798744,135.5962486753288,active,2024-11-03
30351,Product_351_3,home,359.8395048535945,369.0477832683623,active,2024-10-23
30352,Product_352_3,electronics,926.5276480807787,73.0774939517362,inactive,2024-11-18
30353,Product_353_3,books,366.29101953763086,163.23999580436274,active,2024-11-22
30354,Product_354_3,books,149.82761384103426,284.545515719975,pending,2024-12-05
30355,Product_355_3,home,558.7547787815133,79.69800467954951,inactive,2024-08-13
30356,Product_356_3,books,995.9170633127941,182.50322941229524,inactive,2024-02-26
30357,Product_357_3,sports,63.97483100686352,239.24796796795596,active,2024-04-23
30358,Product_358_3,electronics,490.5144705240559,96.38027182868883,pending,2024-03-01
